date,open,high,low,close,volume
2019-12-06,288.4008,290.0952,285.6621,287.3503,956959
2019-12-09,285.9360,293.3077,284.2909,291.6299,1655899
2019-12-10,291.3589,292.9915,287.3027,288.9217,1354971
2019-12-11,288.4002,292.2306,287.0655,290.8844,1524943
2019-12-12,290.8527,291.7144,284.0569,284.9009,1318287
2019-12-13,284.7593,284.9125,284.2205,284.3734,924887
2019-12-16,285.9701,286.4867,280.1487,280.6558,1690094
2019-12-17,282.3919,283.6098,279.8673,281.0796,1263690
2019-12-18,281.5546,283.5548,280.9632,282.9605,1616401
2019-12-19,282.4042,283.8942,277.7908,279.2642,1545829
2019-12-20,278.8726,279.5232,276.4083,277.0546,1696374
2019-12-23,277.0013,279.3410,276.7326,279.0703,1348171
2019-12-24,279.9994,283.1893,274.6744,277.8397,1280830
2019-12-25,278.2076,279.0819,274.9617,275.8285,1520786
2019-12-26,274.9781,277.2277,269.8495,272.0753,1102072
2019-12-27,272.7225,272.8037,267.4773,267.5570,1949761
2019-12-30,268.6536,268.8001,264.9808,265.1255,1072960
2019-12-31,264.6458,265.5953,261.1612,262.1015,1758577
2020-01-01,262.7419,264.2024,258.9707,260.4183,1107616
2020-01-02,260.5080,260.8302,255.9731,256.2901,1795207
2020-01-03,256.6509,257.0416,254.1739,254.5613,1079045
2020-01-06,254.5780,254.7068,253.3343,253.4625,1125788
2020-01-07,253.6561,254.6095,251.8830,252.8334,1146181
2020-01-08,253.2763,254.8222,250.8650,252.4056,924987
2020-01-09,252.3408,254.2729,249.2963,251.2198,1448695
2020-01-10,250.8493,252.7955,248.8852,250.8312,956395
2020-01-13,251.3942,253.7257,249.2566,251.5864,850461
2020-01-14,251.6779,254.3294,251.5114,254.1612,1743471
2020-01-15,255.9776,257.1741,254.7047,255.9009,1214132
2020-01-16,256.3952,257.8035,255.3992,256.8058,1232635
2020-01-17,257.2491,259.5270,254.8981,257.1753,840053
2020-01-20,257.6559,258.0296,255.8038,256.1754,981442
2020-01-21,256.3055,256.7714,256.1266,256.5923,1198407
2020-01-22,257.2326,259.6195,252.6575,255.0240,1585937
2020-01-23,255.2390,255.2453,255.1631,255.1694,809171
2020-01-24,254.2755,257.8852,253.0425,256.6407,913536
2020-01-27,257.3126,259.3266,254.0227,256.0267,1329789
2020-01-28,257.2043,258.6924,255.0860,256.5704,1095841
2020-01-29,257.2570,259.2945,255.2093,257.2468,1259666
2020-01-30,256.8975,259.1401,256.8026,259.0444,1132836
2020-01-31,260.6857,262.1949,254.1177,255.5975,1643139
2020-02-03,256.2413,259.0381,255.5217,258.3126,1419393
2020-02-04,258.9560,259.5443,256.3526,256.9364,1017507
2020-02-05,256.6782,256.8497,256.0887,256.2599,1330901
2020-02-06,256.2487,258.7149,255.5422,258.0035,1539783
2020-02-07,257.3081,262.0316,255.6760,260.3800,1151450
2020-02-10,260.3985,260.4360,258.2398,258.2771,1273367
2020-02-11,258.3761,260.3052,257.7040,259.6298,1125832
2020-02-12,259.2854,263.6107,258.0764,262.3871,1375963
2020-02-13,263.3521,263.8516,260.8286,261.3242,1450334
2020-02-14,261.2969,263.0966,257.4660,259.2517,1009421
2020-02-17,260.3442,260.6263,258.2853,258.5654,1260425
2020-02-18,257.7722,257.9160,254.2843,254.4262,1646346
2020-02-19,254.3246,255.1713,253.1866,254.0324,1161648
2020-02-20,254.0669,255.6545,248.2105,249.7712,1583727
2020-02-21,248.7654,250.9717,246.7636,248.9682,1029393
2020-02-24,247.3126,253.4703,245.0429,251.1653,1454983
2020-02-25,252.5494,252.6378,246.2241,246.3103,1417814
2020-02-26,246.2130,246.2426,243.7897,243.8190,1785791
2020-02-27,243.8502,245.0241,242.8220,243.9953,1135841
2020-02-28,243.9041,244.6068,241.3839,242.0813,1072900
2020-03-02,242.1381,244.1343,239.8502,241.8440,1171379
2020-03-03,241.6499,241.7327,241.5374,241.6201,975031
2020-03-04,240.9237,247.6035,237.7216,244.3558,1338280
2020-03-05,244.0629,244.9050,240.4946,241.3273,1542582
2020-03-06,241.0245,244.2812,239.4391,242.6848,1550423
2020-03-09,242.0398,243.2374,241.9171,243.1143,988861
2020-03-10,243.7343,244.7958,240.9029,241.9567,1086814
2020-03-11,241.4164,245.3052,239.4864,243.3597,1468429
2020-03-12,244.7108,245.0476,241.5635,241.8964,1334945
2020-03-13,241.5994,242.7228,241.2301,242.3524,1217118
2020-03-16,242.0622,243.9515,235.4536,237.3058,1525605
2020-03-17,237.1044,240.2523,235.7655,238.9033,1071984
2020-03-18,239.3235,241.5131,238.7722,240.9581,1570346
2020-03-19,241.3523,241.9864,240.0840,240.7164,1027950
2020-03-20,240.4406,241.8566,240.0963,241.5107,1046849
2020-03-23,241.4399,241.6725,240.4149,240.6467,840000
2020-03-24,240.5632,242.5344,238.3439,240.3131,1160497
2020-03-25,239.9119,240.5492,239.6483,240.2852,1213595
2020-03-26,240.4794,241.5342,236.9477,237.9915,1049415
2020-03-27,238.3132,240.4138,236.2346,238.3350,919394
2020-03-30,238.1227,239.0305,237.6334,238.5403,862768
2020-03-31,238.0339,241.5013,235.3419,238.8006,1347903
2020-04-01,238.7190,242.0215,237.2492,240.5405,1647900
2020-04-02,241.1786,241.7456,241.1012,241.6680,1106914
2020-04-03,241.6769,243.0493,239.0502,240.4154,1119143
2020-04-06,241.0176,243.9637,239.2383,242.1759,1394013
2020-04-07,242.5838,244.9035,240.7608,243.0768,1001724
2020-04-08,243.0491,247.8213,241.6807,246.4339,1872032
2020-04-09,246.6692,247.9965,245.5588,246.8851,779211
2020-04-10,247.9834,250.1621,246.8271,249.0010,1072552
2020-04-13,248.9342,250.5347,247.7572,249.3557,767403
2020-04-14,249.6589,250.9186,249.1256,250.3838,1219865
2020-04-15,250.0206,251.7874,245.2907,247.0365,1615620
2020-04-16,247.1280,247.8998,246.6322,247.4035,830898
2020-04-17,248.1268,249.0837,245.3765,246.3265,1035499
2020-04-20,247.0243,248.8200,240.8440,242.6076,1376413
2020-04-21,243.3905,244.9607,241.1312,242.6969,859045
2020-04-22,242.1853,245.1450,241.9367,244.8937,986219
2020-04-23,243.8093,247.5107,243.5378,247.2353,1092787
2020-04-24,246.4480,248.7723,244.7462,247.0663,1286297
2020-04-27,246.7739,246.9025,245.7807,245.9088,892251
2020-04-28,246.9201,247.8633,244.9709,245.9102,1224283
2020-04-29,244.7224,246.7785,243.8256,245.8775,1075071
2020-04-30,246.2305,247.2424,241.5167,242.5134,1697895
2020-05-01,241.8669,246.5346,240.5405,245.1899,1678275
2020-05-04,245.6266,246.9148,245.4531,246.7405,935487
2020-05-05,245.9786,248.8622,244.0628,246.9389,1251925
2020-05-06,246.3515,252.6392,243.4961,249.7445,1314085
2020-05-07,249.3858,250.4100,248.4737,249.4975,1093994
2020-05-08,250.0875,250.3794,247.5722,247.8615,885241
2020-05-11,246.7498,250.1379,245.6083,248.9861,1036456
2020-05-12,248.5587,248.7850,247.5280,247.7536,854606
2020-05-13,247.2002,249.4468,246.3443,248.5861,1116351
2020-05-14,248.9141,249.8475,246.8624,247.7917,1450696
2020-05-15,247.1136,248.5919,247.0134,248.4912,1351683
2020-05-18,248.4049,251.8822,246.6413,250.1066,1320101
2020-05-19,250.0978,251.0036,249.1284,250.0341,772783
2020-05-20,250.0012,254.7377,244.8464,249.5748,937588
2020-05-21,248.3741,250.5561,243.7865,245.9472,1126066
2020-05-22,245.9867,249.1715,244.6043,247.7791,1089650
2020-05-25,247.6249,250.7121,244.4085,247.4941,883750
2020-05-26,247.6385,248.0292,247.5716,247.9622,1097409
2020-05-27,248.5292,249.4624,246.0721,246.9996,1083595
2020-05-28,246.9453,248.5969,246.5065,248.1560,1144687
2020-05-29,248.6636,249.5552,245.0664,245.9482,1467879
2020-06-01,245.4490,245.5675,244.5051,244.6232,1035360
2020-06-02,244.6925,248.2779,244.1982,247.7774,1955505
2020-06-03,247.0895,248.8440,246.6996,248.4520,1277396
2020-06-04,248.1142,252.2909,247.8581,252.0308,1641977
2020-06-05,252.1723,255.4183,251.3489,254.5870,1816539
2020-06-08,254.5320,255.5925,252.6036,253.6604,1196543
2020-06-09,254.6718,258.2433,248.6853,252.2225,1063937
2020-06-10,251.9813,254.6962,251.1354,253.8442,1490164
2020-06-11,253.2492,259.8390,252.4747,259.0468,1515285
2020-06-12,258.5658,259.8144,256.9249,258.1715,1272531
2020-06-15,258.6168,258.9689,257.0421,257.3926,1447474
2020-06-16,256.2900,256.4701,255.5896,255.7693,1558953
2020-06-17,255.7948,256.9288,252.7146,253.8400,1455107
2020-06-18,254.6701,256.1574,253.7678,255.2530,1138402
2020-06-19,255.2047,256.6965,253.6826,255.1743,1213677
2020-06-22,255.1583,257.8397,254.1430,256.8177,1202174
2020-06-23,256.7064,258.2334,254.6332,256.1569,1250494
2020-06-24,257.1873,258.6206,256.0489,257.4809,1225066
2020-06-25,257.9669,258.1541,256.6542,256.8406,1179912
2020-06-26,256.2913,256.8469,255.2196,255.7740,1307334
2020-06-29,256.2826,256.5512,255.8979,256.1663,870753
2020-06-30,254.7067,259.1431,252.3266,256.7440,1044602
2020-07-01,256.4601,260.3902,256.2387,260.1655,1871580
2020-07-02,260.2463,260.7449,258.6638,259.1603,902795
2020-07-03,258.8733,260.5486,256.8331,258.5060,1175350
2020-07-06,258.8824,259.1760,257.1378,257.4297,1231676
2020-07-07,257.1398,259.1739,256.9429,258.9756,1087747
2020-07-08,258.4765,261.1792,255.1193,257.8151,1249919
2020-07-09,257.4178,259.3464,256.1416,258.0670,1250982
2020-07-10,257.8976,259.5779,254.3764,256.0446,1039333
2020-07-13,255.0265,256.8916,253.4637,255.3269,815142
2020-07-14,255.0272,257.7679,254.6395,257.3766,987390
2020-07-15,257.7892,259.5730,255.9350,257.7182,1210923
2020-07-16,257.9482,259.5383,255.8440,257.4309,851900
2020-07-17,257.4140,261.0857,255.1412,258.8007,1302091
2020-07-20,259.0196,259.5735,258.9705,259.5242,1271658
2020-07-21,259.2790,261.0493,258.5562,260.3236,1361338
2020-07-22,260.9397,262.8615,256.4789,258.3820,1650394
2020-07-23,258.9354,261.9193,256.5777,259.5560,1165796
2020-07-24,259.4482,260.5530,259.3588,260.4632,883077
2020-07-27,261.1682,262.8401,260.6492,262.3188,1382636
2020-07-28,263.0761,263.8447,257.5854,258.3401,1533021
2020-07-29,258.5198,260.2938,258.1537,259.9258,1611705
2020-07-30,259.8308,260.4985,259.7050,260.3724,1214369
2020-07-31,260.1939,262.8807,258.7050,261.3849,852431
2020-08-03,261.3094,263.9396,260.4530,263.0774,1078350
2020-08-04,262.4358,264.7911,261.1085,263.4586,1009399
2020-08-05,262.9766,268.6626,260.5775,266.2337,1363402
2020-08-06,266.3724,269.9305,264.5968,268.1432,952345
2020-08-07,268.5732,269.9191,267.1140,268.4594,1068291
2020-08-10,267.9970,273.0414,266.9482,271.9770,1478940
2020-08-11,272.6254,273.6807,268.7466,269.7909,1597207
2020-08-12,270.0268,271.0334,269.3384,270.3441,878431
2020-08-13,269.5677,269.6751,267.4273,267.5340,1229447
2020-08-14,267.8963,273.3405,265.7314,271.1493,1471635
2020-08-17,270.9325,272.9382,266.6242,268.6127,1024581
2020-08-18,268.6492,269.0683,264.9004,265.3142,1276822
2020-08-19,265.2401,265.8154,262.8832,263.4547,1153679
2020-08-20,262.6293,264.6788,261.5269,263.5724,1136502
2020-08-21,263.0100,267.4406,262.2372,266.6571,1446878
2020-08-24,266.9611,270.1988,265.8256,269.0544,1030428
2020-08-25,268.5250,269.5380,267.7451,268.7574,836364
2020-08-26,270.1219,272.4937,267.5818,269.9520,1103417
2020-08-27,270.4394,271.8229,269.9391,271.3209,846461
2020-08-28,270.7782,275.8304,269.1764,274.2083,1481326
2020-08-31,273.0923,277.2670,270.6306,274.7900,886614
2020-09-01,276.1610,276.5655,273.7271,274.1286,975243
2020-09-02,273.7310,275.0950,269.8128,271.1640,1236440
2020-09-03,272.1268,275.0760,271.3008,274.2435,1876461
2020-09-04,274.3785,275.1659,271.9982,272.7810,1108386
2020-09-07,272.0574,273.0143,271.7153,272.6715,774288
2020-09-08,272.2834,272.7936,268.7550,269.2596,1771154
2020-09-09,268.1459,273.3752,265.5099,270.7139,874215
2020-09-10,269.8471,270.4148,269.3145,269.8822,1215725
2020-09-11,268.1565,272.2794,267.4178,271.5314,1496316
2020-09-14,272.4682,276.1195,271.7726,275.4164,1288526
2020-09-15,274.3701,275.1762,272.1317,272.9335,1755852
2020-09-16,273.5631,274.2043,271.8683,272.5070,747981
2020-09-17,273.0051,276.5315,271.5372,275.0526,1073709
2020-09-18,274.8175,275.9499,274.4711,275.6025,1153153
2020-09-21,276.3644,277.6591,273.1711,274.4568,1045007
2020-09-22,273.8337,275.3884,272.7802,274.3329,724540
2020-09-23,274.4686,277.8206,274.2293,277.5785,1130628
2020-09-24,277.4496,278.4912,274.8923,275.9281,995476
