date,open,high,low,close,volume
2019-06-27,81.9222,82.6186,80.8265,81.5194,1576002
2019-06-28,81.6674,83.3798,81.3922,83.0998,2194756
2019-07-01,83.2626,83.7964,81.2088,81.7328,1495199
2019-07-02,82.3188,83.3486,82.0479,83.0752,1161797
2019-07-03,83.3616,86.0274,81.8229,84.4683,1937385
2019-07-04,84.7874,85.5614,84.1802,84.9530,1028885
2019-07-05,84.6951,86.3073,81.1478,82.7224,1570781
2019-07-08,81.8206,83.2868,81.0849,82.5446,999215
2019-07-09,82.9989,83.1172,81.9197,82.0366,1391934
2019-07-10,82.2981,83.3263,82.1260,83.1524,1468569
2019-07-11,83.0788,86.6189,81.2482,84.7514,1611386
2019-07-12,84.3458,87.5166,84.0701,87.2314,1716909
2019-07-15,87.0119,87.7494,86.0308,86.7662,1575520
2019-07-16,86.9122,87.0378,86.6066,86.7320,962919
2019-07-17,86.7567,87.1984,85.4902,85.9277,1070581
2019-07-18,85.9373,86.4812,85.8469,86.3903,1335699
2019-07-19,87.2003,87.2910,85.6882,85.7774,1005022
2019-07-22,85.2418,87.6263,84.9120,87.2885,1676889
2019-07-23,86.8623,89.4314,86.1392,88.6931,1679214
2019-07-24,88.8598,90.7278,87.2610,89.1242,884488
2019-07-25,89.6465,89.7299,88.8815,88.9642,909223
2019-07-26,88.6416,89.7519,88.5448,89.6540,963120
2019-07-29,90.1423,91.7516,89.1081,90.7109,1052547
2019-07-30,90.5385,93.2781,89.2443,91.9635,1779573
2019-07-31,91.4117,92.3805,89.2977,90.2542,2158788
2019-08-01,90.0151,90.8354,89.4685,90.2872,1180898
2019-08-02,90.4362,90.4949,89.5822,89.6404,966859
2019-08-05,90.1029,91.4003,89.5454,90.8382,1498374
2019-08-06,91.1427,92.2059,90.7928,91.8533,1475093
2019-08-07,92.8060,93.6354,89.8485,90.6588,1862923
2019-08-08,90.3449,92.3208,88.5958,90.5674,1106000
2019-08-09,90.3603,91.1599,88.4164,89.2058,1454098
2019-08-12,88.9971,90.5190,88.5454,90.0620,1189885
2019-08-13,90.5390,91.2279,88.9903,89.6726,1459990
2019-08-14,89.4710,93.0230,88.9056,92.4388,2648235
2019-08-15,92.6122,93.7063,90.4388,91.5200,1624886
2019-08-16,91.9772,93.5691,90.8793,92.4654,1237523
2019-08-19,92.8674,93.5187,90.7101,91.3508,1557955
2019-08-20,91.2163,95.3253,89.5466,93.6118,2142451
2019-08-21,92.8402,94.7864,92.3438,94.2823,1283145
2019-08-22,93.9447,96.2545,93.8782,96.1864,1873416
2019-08-23,96.6611,97.4401,96.6247,97.4034,1785288
2019-08-26,97.6897,101.3364,97.6779,101.3242,3250211
2019-08-27,101.7199,102.3630,96.3108,96.9236,2888431
2019-08-28,97.3655,97.6593,96.0490,96.3398,1600539
2019-08-29,96.4038,96.8081,94.5334,94.9315,1456818
2019-08-30,95.7209,96.2860,94.9943,95.5585,1094529
2019-09-02,96.3150,97.5039,94.0971,95.2731,921380
2019-09-03,95.2175,95.2669,94.2482,94.2971,1274298
2019-09-04,94.7450,94.8908,93.9020,94.0468,1153218
2019-09-05,93.2765,96.5742,92.7500,96.0321,1452001
2019-09-06,96.3129,96.8724,95.0672,95.6227,962335
2019-09-09,95.8048,95.9120,93.0218,93.1260,2355216
2019-09-10,93.6110,94.9641,91.5880,92.9313,902294
2019-09-11,93.0629,94.9423,92.6132,94.4857,1384389
2019-09-12,94.8536,95.8752,93.5597,94.5783,968547
2019-09-13,94.7217,94.9313,93.4533,93.6606,1567200
2019-09-16,93.2440,94.1943,92.6236,93.5717,1063657
2019-09-17,93.9361,94.6062,92.0057,92.6668,1630019
2019-09-18,93.1122,94.3172,90.7647,91.9547,1392214
2019-09-19,91.7919,92.8726,89.1524,90.2146,1974787
2019-09-20,89.9441,90.7691,89.6177,90.4408,934346
2019-09-23,90.5074,92.8566,89.4033,91.7375,1540908
2019-09-24,91.6145,92.9998,91.3195,92.7013,1673394
2019-09-25,92.4698,93.1487,90.5934,91.2635,1616472
2019-09-26,91.1667,91.7920,91.1483,91.7735,1125026
2019-09-27,91.5232,92.8528,91.4554,92.7840,1743154
2019-09-30,92.3376,93.6585,89.4378,90.7357,1739094
2019-10-01,91.5122,92.5016,86.7029,87.6506,1800734
2019-10-02,87.7006,88.9695,86.9051,88.1698,1082836
2019-10-03,88.0114,89.7597,85.8312,87.5708,1065823
2019-10-04,87.5337,87.7511,86.4128,86.6280,1565929
2019-10-07,87.5297,88.0708,86.3317,86.8687,894980
2019-10-08,86.5712,89.6461,86.4481,89.5188,1799573
2019-10-09,89.6902,92.1657,89.5356,92.0070,2495808
2019-10-10,92.3346,93.2140,92.2431,93.1216,1172933
2019-10-11,93.1232,93.2351,90.7939,90.9032,2383367
2019-10-14,90.8962,91.1782,90.3480,90.6292,875268
2019-10-15,90.7513,91.1155,90.2582,90.6218,1221017
2019-10-16,90.4730,90.4864,89.6280,89.6414,1099171
2019-10-17,89.2085,91.5527,88.1628,90.4919,1019849
2019-10-18,90.4935,92.4105,90.1205,92.0312,1569197
2019-10-21,91.6128,92.1886,89.4968,90.0629,2381779
2019-10-22,90.5065,90.7763,88.6821,88.9472,1724865
2019-10-23,88.5490,89.0697,86.2763,86.7866,1983294
2019-10-24,87.3015,87.7502,86.8201,87.2686,1298057
2019-10-25,86.9967,88.6432,86.4602,88.0998,1225704
2019-10-28,88.1428,89.8298,87.8519,89.5343,2006720
2019-10-29,89.5314,90.7067,87.7903,88.9581,1108728
2019-10-30,88.9879,90.8032,88.1231,89.9293,1405358
2019-10-31,90.2663,91.1411,89.6510,90.5241,1199832
2019-11-01,90.2421,93.9616,89.6362,93.3349,1627058
2019-11-04,92.8698,93.6718,91.9902,92.7916,1184236
2019-11-05,93.1915,95.1421,89.8534,91.7742,1759670
2019-11-06,91.6105,92.6839,91.1747,92.2450,1509676
2019-11-07,92.2334,93.1986,92.0729,93.0367,959158
2019-11-08,92.9443,92.9689,91.9427,91.9671,1377796
2019-11-11,92.1108,92.1696,90.0555,90.1131,1833113
2019-11-12,89.6765,90.9083,89.3215,90.5498,1382165
2019-11-13,89.9000,91.2430,89.6217,90.9614,1513261
2019-11-14,90.5258,91.5996,89.6880,90.7597,1049540
2019-11-15,90.9866,91.3009,90.3708,90.6840,961370
2019-11-18,91.0220,91.2045,90.2004,90.3816,1442091
2019-11-19,90.2020,90.4175,88.8954,89.1082,1611826
2019-11-20,89.1200,89.1337,88.4166,88.4302,965753
2019-11-21,88.8897,89.7190,87.4630,88.2867,1372450
2019-11-22,88.1235,88.9132,88.1101,88.8997,1245843
2019-11-25,88.1501,89.3294,85.0133,86.1661,1922783
2019-11-26,86.7181,87.6441,82.6946,83.5872,1990295
2019-11-27,83.4932,84.0099,81.2572,81.7631,2088813
2019-11-28,81.8123,82.3603,79.8237,80.3620,2010987
2019-11-29,81.2226,81.8405,79.3594,79.9677,1549520
2019-12-02,79.4225,83.8551,78.7165,83.1163,2174672
2019-12-03,82.8702,83.2347,80.5159,80.8716,2050311
2019-12-04,81.2458,84.4859,80.7108,83.9332,2281978
2019-12-05,84.0992,84.4957,82.5584,82.9495,1454985
2019-12-06,83.2487,83.5856,82.9833,83.3200,1453503
2019-12-09,83.1197,83.8019,82.9344,83.6155,1441355
2019-12-10,83.6856,85.2398,82.1198,83.6738,1022842
2019-12-11,83.4699,83.8339,82.2304,82.5905,1622178
2019-12-12,82.7708,83.3333,81.2121,81.7678,1296931
2019-12-13,82.0948,84.6594,81.1675,83.7139,1932283
2019-12-16,84.3944,84.6545,83.5452,83.8035,1135354
2019-12-17,83.8066,86.0768,82.3485,84.6048,1270309
2019-12-18,84.7723,88.0451,84.1318,87.3848,2392257
2019-12-19,87.1639,89.3480,86.1495,88.3201,1843529
2019-12-20,88.4338,89.2286,87.9615,88.7546,959382
2019-12-23,88.7468,90.3359,87.8199,89.4022,1311005
2019-12-24,89.3703,89.6605,88.0925,88.3794,1553273
2019-12-25,87.8930,88.7893,86.2196,87.1079,1758836
2019-12-26,87.4584,89.0881,86.5186,88.1410,1643704
2019-12-27,88.5115,88.8516,86.8141,87.1490,1366537
2019-12-30,87.2556,91.4875,84.9789,89.1611,1694163
2019-12-31,89.3905,89.5755,89.0269,89.2116,1076455
2020-01-01,89.5567,90.2288,89.0014,89.6728,952478
2020-01-02,89.0595,91.0845,87.9292,89.9430,1076852
2020-01-03,89.3439,90.8697,87.4016,88.9201,1503105
2020-01-06,88.8141,89.9927,88.6057,89.7821,1100286
2020-01-07,89.8762,89.9592,89.7645,89.8475,1247149
2020-01-08,90.2892,90.9240,89.8402,90.4740,1438341
2020-01-09,90.7194,91.2623,88.7978,89.3324,1930219
2020-01-10,90.1633,91.3228,87.0235,88.1572,1077615
2020-01-13,88.5557,88.7916,87.0942,87.3269,1367671
2020-01-14,87.9892,89.0538,87.9211,88.9850,2232911
2020-01-15,88.9084,91.6798,88.0835,90.8371,2120432
2020-01-16,90.1222,90.2947,90.0799,90.2523,1245326
2020-01-17,89.9709,90.3343,89.9671,90.3305,930654
2020-01-20,89.8477,91.8851,88.1688,90.1997,1371334
2020-01-21,89.8674,90.4319,89.0921,89.6553,1577358
2020-01-22,89.8365,90.8062,86.6649,87.6106,2217883
2020-01-23,87.4093,88.1135,86.4347,87.1368,1309714
2020-01-24,87.2661,88.8487,82.9811,84.5138,2367615
2020-01-27,84.3099,85.2479,82.3804,83.3072,1527233
2020-01-28,83.2205,83.4309,82.8984,83.1085,933921
2020-01-29,83.0021,85.9012,82.9605,85.8582,2926324
2020-01-30,86.1075,87.4669,83.4344,84.7727,1303999
2020-01-31,84.3912,84.6204,83.9584,84.1871,1278622
2020-02-03,83.6642,85.0574,83.3088,84.6976,907418
2020-02-04,84.8265,87.4681,83.7240,86.3459,1545230
2020-02-05,87.5280,88.1857,86.0747,86.7263,1207666
2020-02-06,86.6628,86.9569,86.0042,86.2970,1304115
2020-02-07,86.3238,86.9900,86.3215,86.9877,1443473
2020-02-10,86.2508,87.1115,85.1247,85.9827,1204745
2020-02-11,86.5044,88.8537,86.1461,88.4872,2211224
2020-02-12,89.3019,90.2428,89.1244,90.0639,2067907
2020-02-13,89.3519,92.5031,87.3789,90.5046,917988
2020-02-14,91.0117,91.9841,88.3500,89.3042,1791370
2020-02-17,89.7227,90.8259,89.6627,90.7652,1935006
2020-02-18,90.5622,91.6836,90.2175,91.3360,1584677
2020-02-19,91.0304,94.3973,89.6479,92.9851,2222425
2020-02-20,92.7053,93.5608,91.6804,92.5344,1330200
2020-02-21,92.4950,95.3882,92.0399,94.9212,1884569
2020-02-24,95.3326,96.6174,94.7048,95.9852,1716393
2020-02-25,96.5638,96.9677,96.3503,96.7537,976235
2020-02-26,96.8472,98.1188,93.1487,94.3879,2483259
2020-02-27,93.9688,94.9360,93.6137,94.5786,783716
2020-02-28,94.9814,95.0003,93.8252,93.8438,1695861
2020-03-02,93.4897,94.6611,91.8150,92.9800,1667448
2020-03-03,93.2932,94.2417,88.9578,89.8715,2447109
2020-03-04,90.2308,92.2536,88.9143,90.9270,1326824
2020-03-05,91.6972,92.0173,90.5619,90.8791,908979
2020-03-06,90.5708,91.5638,90.3966,91.3881,1076716
2020-03-09,91.5973,92.0842,90.5504,91.0343,1071662
2020-03-10,91.3944,92.3051,89.3841,90.2837,991826
2020-03-11,90.2567,91.2181,90.0896,91.0496,1724209
2020-03-12,90.2437,91.4100,89.2328,90.3974,1559149
2020-03-13,90.6632,91.0259,89.2720,89.6305,1207062
2020-03-16,89.8870,90.2062,89.7028,90.0218,1016765
2020-03-17,89.5385,89.8531,88.7807,89.0937,1719408
2020-03-18,88.9333,89.1809,87.1869,87.4303,1808996
2020-03-19,87.9561,88.7710,85.6080,86.4085,1065098
2020-03-20,86.6849,86.7156,84.7224,84.7524,1315034
2020-03-23,84.5972,85.3683,84.4050,85.1748,1182333
2020-03-24,85.5454,85.6384,84.0605,84.1520,1537711
2020-03-25,84.3539,86.1018,84.1250,85.8688,1968874
2020-03-26,85.4612,87.6614,84.9200,87.1097,1770522
2020-03-27,87.8738,88.2958,86.7942,87.2131,1053510
2020-03-30,87.2291,89.0463,87.0235,88.8370,2026039
2020-03-31,88.7024,91.3241,88.6195,91.2389,1708685
2020-04-01,91.7143,92.3179,91.2414,91.8443,1333422
2020-04-02,91.7704,93.6517,91.1580,93.0308,1836842
2020-04-03,93.3244,95.6605,88.9857,91.2704,1664196
2020-04-06,91.2664,91.7658,90.8328,91.3319,832443
2020-04-07,91.7556,93.0138,91.5951,92.8514,2156175
2020-04-08,92.7763,94.4291,91.5076,93.1552,881674
2020-04-09,93.0159,95.7520,92.2403,94.9602,2117595
2020-04-10,95.0254,95.4888,92.6686,93.1227,2021358
2020-04-13,92.8482,95.0418,91.7996,93.9804,1514594
2020-04-14,94.1620,96.2667,93.0050,95.0982,1213783
2020-04-15,94.4786,97.6037,93.9580,97.0688,2310985
2020-04-16,97.0626,98.0008,94.7104,95.6349,1268500
2020-04-17,95.0138,97.4406,94.4386,96.8543,1154575
2020-04-20,96.7971,97.3332,96.1747,96.7104,1230520
2020-04-21,96.5498,97.4749,95.8357,96.7592,851442
2020-04-22,97.3113,98.5859,95.8453,97.1173,1466947
2020-04-23,97.1755,98.2024,94.5614,95.5714,1784893
2020-04-24,96.1201,97.5641,96.0265,97.4691,1938586
2020-04-27,97.8930,97.9052,97.3061,97.3183,1292608
2020-04-28,97.1526,98.8379,96.3198,97.9978,943133
2020-04-29,98.5927,100.5244,98.5838,100.5154,2567868
2020-04-30,100.8839,102.6143,99.9426,101.6657,1825733
2020-05-01,100.7578,103.0641,96.5082,98.7690,1932941
2020-05-04,98.2230,99.2410,97.8397,98.8552,725333
2020-05-05,99.0971,99.9206,99.0363,99.8593,1660907
2020-05-06,99.3953,100.3671,97.7632,98.7285,1857870
2020-05-07,99.0718,100.4109,96.5086,97.8309,1221722
2020-05-08,97.3663,98.5327,94.5222,95.6681,1931133
2020-05-11,95.9034,96.0535,93.8551,94.0023,2107134
2020-05-12,94.1955,94.6259,92.9673,93.3940,1193438
2020-05-13,93.6765,96.2584,92.7701,95.3360,1424718
2020-05-14,95.3744,95.7573,94.7262,95.1080,935630
2020-05-15,95.8290,96.9658,90.3735,91.4584,3170174
2020-05-18,91.9659,92.4961,88.7055,89.2199,1505585
2020-05-19,88.8324,89.3867,86.8770,87.4225,1787936
2020-05-20,87.7554,88.9171,85.9050,87.0575,1327525
2020-05-21,87.1383,87.6064,82.6164,83.0626,2188166
2020-05-22,83.1265,84.1056,79.6391,80.5883,1546895
2020-05-25,80.3445,82.9050,79.9349,82.4845,2206988
2020-05-26,81.9864,82.7133,81.5059,82.2314,915765
2020-05-27,82.3444,82.9453,81.6738,82.2742,835596
2020-05-28,82.6529,84.7264,82.3452,84.4122,2170427
2020-05-29,83.8071,84.9653,82.9521,84.1072,1324091
2020-06-01,83.5793,86.2096,83.0987,85.7166,2110105
2020-06-02,85.8821,86.3537,84.6837,85.1514,1524863
2020-06-03,85.3464,85.5767,85.1016,85.3319,806954
2020-06-04,85.5720,86.1890,82.9200,83.5223,2095573
2020-06-05,82.7268,85.5928,82.4158,85.2723,1930082
2020-06-08,85.0951,86.4827,82.9181,84.2926,1544952
2020-06-09,84.3822,85.8192,83.5658,84.9969,1070654
2020-06-10,85.1106,86.4947,82.5901,83.9554,1760406
2020-06-11,84.0611,84.6633,81.5963,82.1851,2155410
2020-06-12,82.4518,83.6949,82.3394,83.5810,1225580
2020-06-15,82.8528,83.2693,82.5426,82.9587,1345729
2020-06-16,82.4802,82.5805,81.7052,81.8047,1260536
2020-06-17,81.8881,82.4132,80.9163,81.4386,861523
2020-06-18,81.3993,81.6986,80.6821,80.9798,1244414
2020-06-19,80.9474,81.8717,79.9377,80.8610,1267151
2020-06-22,80.9027,81.7310,77.7669,78.5713,2405314
2020-06-23,78.8023,80.8376,78.1835,80.2079,1739342
2020-06-24,80.5051,83.1196,79.4338,82.0280,2458594
2020-06-25,82.0835,82.5143,82.0601,82.4908,877590
2020-06-26,82.5941,85.4385,81.9449,84.7723,2414468
2020-06-29,84.6354,85.1568,84.4716,84.9923,898699
2020-06-30,85.3837,87.5878,84.6596,86.8512,2187132
2020-07-01,86.3562,87.3162,85.5917,86.5500,1472701
2020-07-02,85.9355,86.5803,84.8274,85.4687,1315457
2020-07-03,85.2586,85.5716,85.1345,85.4472,1111967
2020-07-06,85.9066,85.9569,85.0402,85.0899,1394823
2020-07-07,85.0079,85.1651,84.2122,84.3682,1243742
2020-07-08,84.4034,84.4499,84.0579,84.1042,964157
2020-07-09,83.9078,84.6297,83.3333,84.0541,938742
2020-07-10,83.9813,84.4968,82.2885,82.7967,1265598
2020-07-13,82.8426,83.4983,81.7962,82.4488,1281541
2020-07-14,81.8603,83.5668,81.7064,83.4100,1651807
2020-07-15,83.6544,83.8456,83.4849,83.6760,1066634
2020-07-16,83.4877,83.5196,82.0269,82.0583,1913835
2020-07-17,82.8462,83.4892,81.2049,81.8402,897185
2020-07-20,81.9547,82.4873,81.2710,81.8026,1223013
2020-07-21,81.3759,82.9862,81.0647,82.6700,999594
2020-07-22,83.4117,84.2229,81.7386,82.5414,1061311
2020-07-23,82.1790,85.3951,82.1077,85.3210,2692899
2020-07-24,85.4410,86.4307,85.2804,86.2685,1611877
2020-07-27,86.2015,87.1340,85.7420,86.6719,1237461
2020-07-28,86.2736,86.8321,85.9565,86.5142,1021238
2020-07-29,86.0886,88.2804,85.1642,87.3425,1404633
2020-07-30,87.9849,89.3962,85.1262,86.5139,1648192
2020-07-31,86.9024,87.9308,86.8150,87.8424,1469215
2020-08-03,87.0477,88.7587,86.2735,87.9763,888463
2020-08-04,87.6529,89.3640,86.6348,88.3378,1020060
2020-08-05,88.2919,89.2642,87.6200,88.5899,1054628
2020-08-06,88.4573,90.2849,87.4406,89.2590,1546594
2020-08-07,88.9168,91.4032,88.8236,91.3076,1971874
2020-08-10,91.8202,93.9510,87.9203,90.0091,1413938
2020-08-11,90.1742,91.3309,86.4167,87.5396,1526521
2020-08-12,88.2699,88.8652,87.7155,88.3105,1139039
2020-08-13,88.9722,89.9016,87.9693,88.8980,1081269
2020-08-14,88.7948,91.7191,88.0144,90.9200,1582648
2020-08-17,91.0302,92.2385,90.2131,91.4180,1380225
2020-08-18,90.8752,91.1851,90.1291,90.4374,1172527
2020-08-19,90.2380,90.4108,89.6552,89.8272,1135867
2020-08-20,90.4208,92.2918,89.3354,91.1972,1820588
2020-08-21,90.9176,94.2889,89.5282,92.8696,1548114
2020-08-24,92.3887,93.0393,92.1534,92.8030,971437
2020-08-25,92.1359,95.3210,91.6028,94.7726,2193771
2020-08-26,94.9736,95.0488,94.7651,94.8401,1200416
2020-08-27,95.2587,96.7788,94.6835,96.1979,1453121
2020-08-28,96.0983,96.7509,95.0570,95.7070,1048290
2020-08-31,96.1845,97.4855,96.1255,97.4257,1836307
2020-09-01,96.8986,98.6471,95.7490,97.4905,801110
2020-09-02,97.6479,98.4219,96.5137,97.2849,1261374
2020-09-03,96.9792,98.7115,96.8256,98.5554,1425155
2020-09-04,98.0513,99.6459,98.0140,99.6081,1143334
2020-09-07,100.1857,100.6311,97.6513,98.0873,1621096
2020-09-08,98.2085,98.5498,96.4875,96.8240,1913701
2020-09-09,97.0530,97.7216,96.4791,97.1472,1146641
2020-09-10,96.3219,98.1467,95.2875,97.1039,918589
2020-09-11,96.7316,97.3043,94.7017,95.2657,2072238
2020-09-14,95.0642,96.1002,93.9881,95.0237,783086
2020-09-15,95.4851,99.3614,93.0166,96.8575,1785995
2020-09-16,97.4384,98.9591,93.0647,94.5402,1410238
2020-09-17,94.1786,96.2953,93.9719,96.0845,1890532
2020-09-18,96.3580,97.2089,95.7025,96.5521,1421622
2020-09-21,96.7842,97.8294,94.7059,95.7397,1326231
2020-09-22,95.9948,96.9871,93.1343,94.1071,2178141
2020-09-23,93.8321,95.9488,90.8817,92.9792,1140617
