date,open,high,low,close,volume
2019-03-27,50.2553,50.2772,49.4898,49.5114,2063127
2019-03-28,49.4631,50.1024,49.3955,50.0340,1809681
2019-03-29,50.0478,50.1592,48.9696,49.0788,1923688
2019-04-01,49.1021,49.6417,48.7687,49.3069,1113551
2019-04-02,49.6579,49.8152,48.9916,49.1472,851295
2019-04-03,49.4128,49.8332,49.2823,49.7019,1582862
2019-04-04,49.5107,50.7291,49.4887,50.7066,2131468
2019-04-05,50.6171,50.9683,50.2408,50.5918,1098915
2019-04-08,50.7491,51.0253,49.3488,49.6189,1843988
2019-04-09,49.2916,49.9680,49.0035,49.6776,1000872
2019-04-10,49.5681,49.9047,48.9383,49.2728,1107667
2019-04-11,49.4461,49.9819,49.1457,49.6800,1162258
2019-04-12,49.8518,50.0788,48.9401,49.1640,1118760
2019-04-15,48.9682,50.4239,48.6739,50.1227,1291495
2019-04-16,50.2061,50.2547,50.0151,50.0636,1000005
2019-04-17,49.8644,49.8703,49.6564,49.6623,990167
2019-04-18,49.8629,50.4908,49.5133,50.1393,1116584
2019-04-19,50.1866,50.4055,49.7382,49.9561,1206454
2019-04-22,49.8345,50.2780,49.1747,49.6163,1093582
2019-04-23,49.5325,50.1361,49.2961,49.8980,1303067
2019-04-24,50.0740,51.1221,49.7957,50.8395,1229517
2019-04-25,51.0250,51.4534,50.7582,51.1857,1626854
2019-04-26,50.9294,50.9722,50.0059,50.0479,2439264
2019-04-29,49.8017,50.0442,49.3952,49.6368,1030729
2019-04-30,50.1149,50.2111,49.8685,49.9644,1535228
2019-05-01,49.7538,50.2196,48.9976,49.4606,1649990
2019-05-02,49.3976,50.1881,49.0179,49.8052,1257824
2019-05-03,49.8951,50.2684,49.6213,49.9940,1131629
2019-05-06,49.8895,50.0134,48.4196,48.5401,2271340
2019-05-07,48.5471,49.0047,48.1670,48.6240,1376679
2019-05-08,48.6048,49.0780,47.4963,47.9633,1597709
2019-05-09,47.9790,48.3816,46.9170,47.3140,1710805
2019-05-10,47.0438,47.0849,46.8624,46.9033,1371676
2019-05-13,46.9598,47.2366,46.5579,46.8340,1042159
2019-05-14,46.9797,47.0974,46.3653,46.4818,1456307
2019-05-15,46.5889,46.7256,46.2720,46.4081,884572
2019-05-16,46.2868,47.1520,45.9005,46.7617,1571455
2019-05-17,46.8656,47.3045,46.6584,47.0963,1542069
2019-05-20,47.0669,47.6730,45.1392,45.7281,2571250
2019-05-21,45.6345,45.6368,45.4149,45.4172,989581
2019-05-22,45.3574,45.4510,44.5304,44.6225,1620138
2019-05-23,44.7273,44.7867,44.4538,44.5129,1349363
2019-05-24,44.6778,45.1885,44.0462,44.5556,1284066
2019-05-27,44.6224,45.2210,44.5010,45.0983,1238574
2019-05-28,45.0159,45.2740,44.6676,44.9252,840008
2019-05-29,45.0180,45.1625,44.7597,44.9038,1122646
2019-05-30,45.0607,45.2168,44.1589,44.3125,1490900
2019-05-31,44.3613,44.9533,43.9296,44.5200,1505467
2019-06-03,44.5936,44.6335,43.8954,43.9347,1648586
2019-06-04,43.8853,44.3019,43.7953,44.2113,1255482
2019-06-05,44.3996,45.0586,44.1279,44.7846,1364996
2019-06-06,44.6426,45.6209,44.1638,45.1369,1112730
2019-06-07,45.0316,45.9541,44.7061,45.6243,1073841
2019-06-10,45.4681,45.7499,45.3718,45.6532,1181239
2019-06-11,45.6939,46.2849,44.8072,45.3943,1163658
2019-06-12,45.4770,45.5635,44.2962,44.3806,1366364
2019-06-13,44.6727,44.7094,43.8708,43.9069,1809682
2019-06-14,44.3234,44.3821,43.2699,43.3273,1769689
2019-06-17,43.1140,44.0291,42.5899,43.5002,851732
2019-06-18,43.2750,43.5978,43.0140,43.3365,1083170
2019-06-19,43.2103,43.3829,43.1220,43.2944,1190130
2019-06-20,43.3008,44.4359,42.6045,43.7327,1571429
2019-06-21,43.7881,44.1708,43.1582,43.5387,1381519
2019-06-24,43.2273,43.2903,43.1327,43.1956,1077402
2019-06-25,43.3335,43.3988,42.6250,42.6893,1670334
2019-06-26,43.0329,43.8727,43.0037,43.8430,2130862
2019-06-27,43.8472,44.2736,43.6594,44.0849,874466
2019-06-28,44.0197,44.0974,43.6900,43.7673,1665831
2019-07-01,43.9102,44.0235,42.8342,42.9450,1892727
2019-07-02,43.0118,43.8723,42.8259,43.6834,1921004
2019-07-03,43.9695,44.0726,43.9078,44.0108,1679686
2019-07-04,43.8727,45.0430,43.4536,44.6168,1408112
2019-07-05,44.6725,45.1738,43.9798,44.4790,1240072
2019-07-08,44.4639,44.6643,43.8919,44.0906,1612473
2019-07-09,44.2970,45.0254,44.0042,44.7297,1886236
2019-07-10,44.8594,46.1602,44.5095,45.8029,1795556
2019-07-11,45.6323,46.1177,45.4214,45.9056,1020757
2019-07-12,45.9068,46.6233,44.6318,45.3395,1486941
2019-07-15,45.3806,45.9872,45.2161,45.8211,1104414
2019-07-16,46.0101,46.5434,45.9008,46.4330,1266725
2019-07-17,46.4241,47.2330,45.4279,46.2335,1080369
2019-07-18,46.1311,46.4473,45.4746,45.7885,1004325
2019-07-19,45.4373,47.0464,44.7057,46.3009,1274578
2019-07-22,46.2111,46.4835,46.1215,46.3936,1335406
2019-07-23,46.4604,47.0694,45.7052,46.3122,1063011
2019-07-24,46.5896,46.9728,45.2963,45.6720,1618218
2019-07-25,45.7089,46.4154,45.3395,46.0433,1498608
2019-07-26,45.8462,46.4608,45.4933,46.1059,1022171
2019-07-29,45.9695,46.8037,45.4368,46.2674,1252399
2019-07-30,46.4352,47.2559,45.5220,46.3411,1312560
2019-07-31,46.1365,46.6692,45.4648,45.9960,1460552
2019-08-01,45.7459,46.4192,45.5876,46.2592,1272006
2019-08-02,46.0978,46.4629,45.8000,46.1648,791515
2019-08-05,46.3419,46.5504,46.2061,46.4144,1533893
2019-08-06,46.7093,46.7802,46.1861,46.2563,962796
2019-08-07,46.1385,46.8956,45.9783,46.7334,1327327
2019-08-08,46.7572,46.8133,45.9733,46.0286,1547123
2019-08-09,45.9160,46.3595,45.9086,46.3520,972382
2019-08-12,46.4319,46.8470,46.2283,46.6425,942119
2019-08-13,46.6992,46.9254,46.1451,46.3697,884355
2019-08-14,46.2560,46.4440,45.8690,46.0562,1204893
2019-08-15,46.2776,46.4414,45.1734,45.3338,1879240
2019-08-16,45.0601,45.6261,45.0360,45.6017,1150401
2019-08-19,45.6705,46.5127,45.3523,46.1909,1429536
2019-08-20,46.2912,46.7353,46.1167,46.5599,1684799
2019-08-21,46.7752,46.8387,46.5264,46.5897,968218
2019-08-22,46.5148,46.6863,45.9664,46.1365,1781480
2019-08-23,46.1096,47.4792,45.7680,47.1300,2309529
2019-08-26,47.3216,47.3240,47.0013,47.0037,1326168
2019-08-27,47.0027,47.3935,46.6451,47.0355,1087369
2019-08-28,46.9198,47.1365,46.5687,46.7847,1310135
2019-08-29,46.7814,46.8111,46.5964,46.6260,1000069
2019-08-30,46.6925,46.8222,45.7930,45.9206,1664331
2019-09-02,46.0156,46.2975,44.9675,45.2447,1767243
2019-09-03,45.2251,45.7723,44.5849,45.1310,1069384
2019-09-04,45.1151,46.0768,44.6862,45.6429,1029653
2019-09-05,45.6365,45.8599,45.6197,45.8430,1158378
2019-09-06,45.6914,46.1003,45.1814,45.5895,1414210
2019-09-09,45.6451,46.1114,44.6191,45.0796,1082349
2019-09-10,44.8678,45.6402,44.7252,45.4956,1624062
2019-09-11,45.4310,45.5913,44.8983,45.0573,1610335
2019-09-12,45.0669,46.0119,44.7403,45.6809,1290888
2019-09-13,45.8185,45.9668,45.3136,45.4608,899667
2019-09-16,45.7093,45.7475,45.1499,45.1877,1139008
2019-09-17,45.4002,46.1341,45.1087,45.8398,1298556
2019-09-18,45.6894,46.3911,45.3951,46.0942,1216948
2019-09-19,45.9784,46.3420,45.2220,45.5825,1604782
2019-09-20,45.6171,46.0979,45.3816,45.8611,1295921
2019-09-23,45.5745,46.1298,45.4911,46.0454,945890
2019-09-24,46.0325,47.1760,45.7828,46.9215,1817162
2019-09-25,47.1474,47.3337,46.6607,46.8458,1347571
2019-09-26,46.7780,47.6970,46.5064,47.4217,1649645
2019-09-27,47.2350,47.8650,46.7928,47.4211,1230949
2019-09-30,47.5982,47.6316,47.2969,47.3301,879509
2019-10-01,47.2951,47.3959,47.2611,47.3619,1173199
2019-10-02,47.3931,47.3931,47.1757,47.1757,1026147
2019-10-03,47.3367,47.7578,47.1124,47.5325,1541941
2019-10-04,47.4218,47.4222,47.1832,47.1836,1091476
2019-10-07,47.3291,47.5746,47.2254,47.4705,1461736
2019-10-08,47.2347,47.6556,47.1923,47.6128,1172736
2019-10-09,47.6546,47.6881,46.7961,46.8290,1477491
2019-10-10,46.8643,47.4373,46.5434,47.1147,1095179
2019-10-11,47.3509,47.5585,46.6241,46.8295,1287097
2019-10-14,46.8812,46.8843,46.6531,46.6562,1216898
2019-10-15,46.8227,46.8450,46.2380,46.2600,1578602
2019-10-16,46.1560,46.6970,45.3633,45.9013,1275234
2019-10-17,45.9287,46.0739,45.4010,45.5449,1386736
2019-10-18,45.4399,46.0693,45.0190,45.6465,929896
2019-10-21,45.6180,45.9725,44.9595,45.3116,1095057
2019-10-22,45.3644,46.5410,44.5968,45.7666,1613270
2019-10-23,45.9827,46.7172,45.6019,46.3334,1176655
2019-10-24,46.4682,46.9158,45.6076,46.0512,1377562
2019-10-25,45.7353,46.1302,45.7071,46.1018,1268681
2019-10-28,46.2073,46.7345,45.7137,46.2406,1013680
2019-10-29,46.0792,46.9701,44.8392,45.7232,1536871
2019-10-30,45.5221,45.7786,44.2505,44.5013,1661303
2019-10-31,44.5129,44.6048,44.0505,44.1417,1101516
2019-11-01,44.3646,44.4007,44.2106,44.2467,1392357
2019-11-04,44.2399,45.3593,44.0227,45.1377,1456942
2019-11-05,45.1864,45.3457,44.8529,45.0116,972184
2019-11-06,44.7734,45.3606,44.4897,45.0749,767189
2019-11-07,45.1708,45.5892,44.7783,45.1965,1001260
2019-11-08,45.2113,45.2729,44.5777,44.6385,1804870
2019-11-11,44.6706,45.8844,44.2574,45.4638,1328350
2019-11-12,45.4224,46.3825,45.1926,46.1490,1895152
2019-11-13,45.9830,48.3292,45.2937,47.6153,2762249
2019-11-14,47.8576,48.4791,46.9933,47.6116,1180606
2019-11-15,47.7277,48.4988,46.4616,47.2246,1123167
2019-11-18,47.1419,47.2895,46.1832,46.3282,1804183
2019-11-19,46.3773,46.5705,46.0618,46.2545,1288033
2019-11-20,46.3412,46.4927,45.0425,45.1902,1446118
2019-11-21,45.1388,45.6845,44.5544,45.0996,1174300
2019-11-22,44.9171,45.0664,44.9139,45.0632,921941
2019-11-25,44.8201,45.0771,44.5248,44.7816,1176424
2019-11-26,44.7432,44.8530,44.6986,44.8083,851570
2019-11-27,44.6848,45.4144,44.4506,45.1776,1385250
2019-11-28,45.0321,46.5806,44.7382,46.2786,1532355
2019-11-29,46.3320,46.6570,45.4831,45.8045,1514472
2019-12-02,45.6379,45.7066,45.4378,45.5064,1491562
2019-12-03,45.5765,45.6249,45.2160,45.2641,1111002
2019-12-04,45.3724,46.4031,45.0425,46.0682,1851262
2019-12-05,46.0343,46.3936,45.9502,46.3090,991250
2019-12-06,46.2409,46.6412,45.9905,46.3901,1272531
2019-12-09,46.6509,47.8659,45.0640,46.2690,1271740
2019-12-10,46.2878,46.3108,46.2339,46.2569,888926
2019-12-11,46.0902,46.7557,45.7246,46.3878,1216760
2019-12-12,46.1047,46.8610,46.0598,46.8154,1079348
2019-12-13,47.0957,47.5021,46.5597,46.9649,1321073
2019-12-16,46.9324,47.4623,46.5591,47.0879,1298003
2019-12-17,47.3596,47.5505,47.2838,47.4746,1287328
2019-12-18,47.3152,47.6346,46.7985,47.1165,1012331
2019-12-19,47.1354,48.3400,46.9779,48.1790,1800215
2019-12-20,47.9303,48.2749,47.3932,47.7364,1400006
2019-12-23,47.7807,48.9434,47.6038,48.7630,2353760
2019-12-24,48.5984,48.9662,48.2493,48.6169,1192438
2019-12-25,48.6021,49.3669,48.2649,49.0268,1086023
2019-12-26,48.8505,49.6748,48.6861,49.5082,1720290
2019-12-27,49.6473,50.6733,49.1078,50.1285,1487790
2019-12-30,50.5535,50.9519,49.9319,50.3285,1008930
2019-12-31,50.2699,50.6826,49.8060,50.2182,873611
2020-01-01,50.1280,50.6063,50.0151,50.4926,933500
2020-01-02,50.5020,51.2073,49.5767,50.2790,909866
2020-01-03,50.0184,50.2543,49.7194,49.9550,1239495
2020-01-06,49.8651,51.2803,49.3153,50.7211,1391958
2020-01-07,50.8923,51.0382,50.5756,50.7210,1184625
2020-01-08,50.5192,52.2906,50.0538,51.8133,2116001
2020-01-09,51.9657,52.3151,51.6826,52.0316,1308616
2020-01-10,52.2809,52.3675,51.7064,51.7922,1006174
2020-01-13,51.7704,52.1838,51.0359,51.4467,1580281
2020-01-14,51.3687,51.6288,50.6412,50.8988,1745753
2020-01-15,50.7926,51.0133,50.5404,50.7610,1385386
2020-01-16,50.6341,51.8496,49.4874,50.7013,1080234
2020-01-17,50.7783,50.8745,50.6979,50.7941,1244803
2020-01-20,50.8368,51.2474,49.9568,50.3635,997258
2020-01-21,50.3632,50.7213,49.9940,50.3520,1158093
2020-01-22,50.3682,50.9812,49.6829,50.2950,936836
2020-01-23,50.2268,51.2268,50.2137,51.2134,1773886
2020-01-24,51.1819,51.8605,50.8766,51.5529,1014435
2020-01-27,51.4896,51.9341,50.0610,50.4969,1708166
2020-01-28,50.2231,50.7867,50.0275,50.5897,890941
2020-01-29,50.5316,51.3104,50.3035,51.0799,1549266
2020-01-30,50.8347,51.5956,50.6699,51.4289,1188888
2020-01-31,51.4460,51.4577,50.1511,50.1625,2323744
2020-02-03,50.0863,50.7214,50.0748,50.7098,1366643
2020-02-04,50.6472,51.1992,50.4422,50.9928,1346553
2020-02-05,50.7706,51.9380,50.6624,51.8275,1319989
2020-02-06,51.9582,52.1684,51.3024,51.5107,1291633
2020-02-07,51.7363,51.9129,51.5563,51.7330,970917
2020-02-10,51.8210,52.1593,51.2918,51.6289,961417
2020-02-11,51.6467,51.8626,51.2059,51.4209,1070172
2020-02-12,51.4519,51.7621,50.3100,50.6151,1728614
2020-02-13,50.7512,51.9658,50.0345,51.2421,1198272
2020-02-14,50.8189,51.8005,50.2076,51.1848,1167774
2020-02-17,51.1355,52.4113,50.8757,52.1463,2146293
2020-02-18,52.2758,53.3007,51.9262,52.9467,1450038
2020-02-19,52.8507,53.0277,52.2477,52.4233,1470722
2020-02-20,52.4520,52.9757,51.5628,52.0828,1560716
2020-02-21,51.7667,52.1141,51.6703,52.0172,971323
2020-02-24,52.0912,52.2996,51.6735,51.8810,798548
2020-02-25,51.6189,51.6415,50.6512,50.6733,1683614
2020-02-26,50.6880,51.1332,49.7041,50.1445,1826342
2020-02-27,50.1832,50.3701,49.9403,50.1270,857176
2020-02-28,50.3515,50.6507,49.4018,49.6970,1141571
2020-03-02,49.4553,49.7876,49.2228,49.5547,1076198
2020-03-03,49.6878,50.1245,49.5624,49.9983,1465856
2020-03-04,50.0938,50.8098,49.3708,50.0867,1348104
2020-03-05,50.4096,50.7562,48.9631,49.3020,1447080
2020-03-06,49.4415,49.4438,49.3088,49.3112,976173
2020-03-09,49.2578,50.7025,48.4861,49.9204,1115383
2020-03-10,50.0023,50.5043,49.0515,49.5490,1481738
2020-03-11,49.7184,50.5922,48.9926,49.8643,892543
2020-03-12,49.5625,51.1820,49.0298,50.6379,1279132
2020-03-13,50.6261,51.1382,49.6399,50.1472,1350816
2020-03-16,50.0929,50.4271,49.5786,49.9117,942117
2020-03-17,50.1783,50.5965,50.1351,50.5530,1714937
2020-03-18,50.3085,52.6433,49.8750,52.1935,2263204
2020-03-19,51.9877,52.3022,51.7329,52.0472,804531
2020-03-20,52.2494,52.4237,51.1144,51.2854,1356346
2020-03-23,51.2372,52.6204,50.6908,52.0651,1592645
2020-03-24,51.7428,52.4283,50.9989,51.6836,1094137
2020-03-25,51.8116,52.4237,50.5092,51.1131,1596885
2020-03-26,50.9704,51.6423,50.0721,50.7409,1101765
2020-03-27,51.1643,51.4301,50.7911,51.0564,882766
2020-03-30,50.6511,51.1395,49.5190,50.0012,2276903
2020-03-31,50.0905,51.0474,49.6488,50.6011,1769324
2020-04-01,51.1736,51.4216,49.7115,49.9536,1340586
2020-04-02,50.2150,50.7299,48.8234,49.3292,1132343
2020-04-03,49.1270,49.9034,48.6646,49.4381,1368949
2020-04-06,49.2027,51.6717,47.9737,50.4125,2118734
2020-04-07,50.2023,50.5366,49.8470,50.1811,950012
2020-04-08,50.1467,50.3785,49.1593,49.3876,1325144
2020-04-09,49.4880,49.5373,48.3201,48.3683,1485023
2020-04-10,48.3461,49.3288,47.5907,48.5700,1102614
2020-04-13,48.3206,48.4675,47.6060,47.7512,1556796
2020-04-14,47.6255,48.5710,47.2415,48.1825,1341629
2020-04-15,48.2192,48.3637,48.2188,48.3633,1206653
2020-04-16,48.5386,48.7834,48.0630,48.3066,737394
2020-04-17,48.2822,49.6853,47.9210,49.3164,1648859
2020-04-20,49.0583,49.6012,48.5089,49.0518,1579385
2020-04-21,48.9565,49.9805,48.8684,49.8907,1533337
2020-04-22,50.0526,50.2889,49.8121,50.0484,1260263
2020-04-23,49.9842,50.9060,49.3977,50.3157,1052521
2020-04-24,50.3853,50.7069,49.2853,49.6020,1683003
2020-04-27,49.6308,50.0315,48.6121,49.0078,1888936
2020-04-28,49.1752,50.6893,49.1400,50.6531,1688284
2020-04-29,50.8306,51.1227,50.0754,50.3648,1311246
2020-04-30,49.9858,50.3652,49.6182,49.9976,1626868
2020-05-01,49.6906,50.8673,49.6609,50.8369,1361131
2020-05-04,50.5991,50.6592,50.2836,50.3434,1687882
2020-05-05,50.5786,51.2942,50.4046,51.1183,1658145
2020-05-06,51.2177,52.3747,50.8660,52.0174,1306038
2020-05-07,52.1476,52.1589,52.0457,52.0570,776587
2020-05-08,52.0332,52.2512,50.9410,51.1554,2136141
2020-05-11,51.0253,51.2349,51.0051,51.2146,1295824
2020-05-12,51.3660,52.2890,51.0187,51.9379,1772119
2020-05-13,51.5824,52.1629,50.9194,51.4990,1420386
2020-05-14,51.2867,51.6998,50.6626,51.0739,1520072
2020-05-15,50.8888,51.3041,50.1801,50.5930,1149830
2020-05-18,50.6606,50.7438,49.6588,49.7405,1922203
2020-05-19,49.6509,50.2213,49.1750,49.7445,1276555
2020-05-20,49.8091,50.6387,49.8077,50.6373,1748092
2020-05-21,50.6169,51.5584,50.2505,51.1879,1687474
2020-05-22,51.0823,52.0668,50.9257,51.9077,1460694
2020-05-25,51.9335,52.6059,50.9153,51.5831,1250765
2020-05-26,51.4988,51.6237,51.0577,51.1819,1442573
2020-05-27,50.9423,51.3606,50.5351,50.9532,912705
2020-05-28,50.8964,53.1693,50.4907,52.7488,2855697
2020-05-29,52.5707,52.9289,52.2296,52.5877,1343116
2020-06-01,52.5499,53.2412,51.8439,52.5350,1165189
2020-06-02,52.4455,53.1965,52.0671,52.8154,1565451
2020-06-03,53.1581,54.1231,51.9204,52.8804,1079381
2020-06-04,52.3576,52.3760,52.0313,52.0495,1660788
2020-06-05,52.0084,52.2431,51.2095,51.4416,1784152
2020-06-08,51.6706,52.7676,51.0772,52.1685,1888966
2020-06-09,52.0594,52.1190,51.5749,51.6340,1104915
2020-06-10,51.7354,51.8594,51.4359,51.5595,1207060
2020-06-11,51.2473,53.1688,50.9268,52.8383,2560294
2020-06-12,52.7608,54.2455,52.1660,53.6409,1214477
2020-06-15,53.6750,53.8195,51.9648,52.1051,2784922
2020-06-16,51.7602,52.0937,50.0682,50.3930,1683161
2020-06-17,50.0462,50.0957,49.7862,49.8355,1839059
2020-06-18,50.0807,50.2679,48.8342,49.0173,1939165
2020-06-19,48.9128,49.2012,47.6973,47.9802,2025910
2020-06-22,48.0421,48.8433,47.3958,48.1948,1185417
2020-06-23,47.9399,48.5154,47.6889,48.2627,912877
2020-06-24,48.1298,49.0124,47.5049,48.3842,1056755
2020-06-25,48.4487,48.5763,48.3556,48.4831,1347057
2020-06-26,48.8539,49.5765,48.2935,49.0143,1467216
2020-06-29,48.7468,49.1644,48.7084,49.1257,1146252
2020-06-30,49.0147,49.2371,48.9930,49.2154,1328944
2020-07-01,49.1013,49.2649,47.1578,47.3154,2659316
2020-07-02,47.3942,47.6491,47.3250,47.5796,1268592
2020-07-03,48.1721,48.4387,47.7209,47.9864,1345481
2020-07-06,47.9236,47.9289,47.2499,47.2551,1421148
2020-07-07,46.8848,47.3378,46.7943,47.2466,1103426
2020-07-08,47.0931,48.3288,45.0626,46.2769,1667153
2020-07-09,46.3008,46.4866,45.7979,45.9824,1496271
2020-07-10,46.1455,46.7227,45.6237,46.2002,1261949
2020-07-13,46.1307,46.3007,44.5316,44.6963,2494341
2020-07-14,44.8954,45.2339,44.3336,44.6705,767260
2020-07-15,44.3930,44.6734,43.9990,44.2786,1381560
2020-07-16,43.6290,44.1216,43.5441,44.0358,1126354
2020-07-17,44.1527,44.6458,43.1341,43.6213,1311866
2020-07-20,43.6113,44.8641,43.0803,44.3244,1223943
2020-07-21,44.5201,44.8447,44.1431,44.4673,834810
2020-07-22,44.6054,44.7242,43.9525,44.0698,1135556
2020-07-23,44.2230,45.2208,44.1620,45.1585,1507797
2020-07-24,45.3953,45.7834,45.1826,45.5699,1354255
2020-07-27,45.4685,47.1963,44.8395,46.5523,1910487
2020-07-28,46.4898,47.1595,46.1733,46.8407,1131216
2020-07-29,47.0463,47.1303,46.5854,46.6687,1212289
2020-07-30,46.6815,47.0875,45.9875,46.3910,982678
2020-07-31,46.1927,46.8236,45.8155,46.4444,765377
2020-08-03,46.4022,47.3381,46.3996,47.3355,1978625
2020-08-04,47.6428,48.1939,47.5894,48.1400,1676330
2020-08-05,48.3229,48.7956,46.4628,46.9218,1788518
2020-08-06,47.0866,47.1997,46.1232,46.2343,1411728
2020-08-07,46.3644,47.2418,46.1743,47.0489,1247536
2020-08-10,46.8617,47.0788,46.7294,46.9463,1331546
2020-08-11,47.0397,47.0867,46.3158,46.3621,1514387
2020-08-12,46.5610,46.8991,45.4110,45.7431,1450405
2020-08-13,45.5974,46.6564,45.4824,46.5389,1943070
2020-08-14,46.5103,47.3369,44.8930,45.7052,2057350
2020-08-17,45.6653,46.3344,44.3191,44.9781,1813393
2020-08-18,44.8630,44.8972,44.0869,44.1206,1318740
2020-08-19,44.0867,44.3629,42.5713,42.8397,2012834
2020-08-20,42.9409,43.2106,42.8194,43.0887,1260704
2020-08-21,43.1777,43.4855,43.1191,43.4266,1499892
2020-08-24,43.4539,44.0558,43.1905,43.7905,1680427
2020-08-25,43.7526,44.2978,43.3240,43.8682,1063343
2020-08-26,43.7620,44.2397,43.5739,44.0503,1063515
2020-08-27,44.2227,44.6652,43.8473,44.2892,913312
2020-08-28,44.3480,44.9216,44.1778,44.7499,1403250
2020-08-31,44.6290,44.8993,44.2081,44.4775,1190756
2020-09-01,44.5140,45.0009,44.3346,44.8203,1258946
2020-09-02,44.9821,45.5031,44.6298,45.1494,1580065
2020-09-03,45.1712,45.5143,45.0621,45.4046,1147910
2020-09-04,45.3338,45.8797,45.1858,45.7304,1413452
2020-09-07,45.5004,46.7344,45.2522,46.4809,1948149
2020-09-08,46.8015,47.1706,45.5747,45.9371,1844522
2020-09-09,45.8602,45.9892,45.2530,45.3806,1137525
2020-09-10,45.5820,45.8627,45.5489,45.8294,1542742
2020-09-11,46.1669,46.2679,45.2219,45.3210,1389208
2020-09-14,45.3518,45.3551,44.1727,44.1760,2037248
2020-09-15,44.2180,45.3599,43.4210,44.5567,1741629
2020-09-16,44.4355,44.9442,44.2371,44.7443,1309039
2020-09-17,45.0113,46.1719,42.4447,43.5680,2178672
2020-09-18,43.6726,44.8452,42.4375,43.6084,1304039
2020-09-21,43.5442,44.2025,43.4289,44.0858,1048747
2020-09-22,44.3522,44.3946,43.7123,43.7542,1285798
2020-09-23,43.6497,44.6172,43.3847,44.3479,1326051
