date,open,high,low,close,volume
2019-03-29,37.6809,37.9181,37.4885,37.7255,794952
2019-04-01,37.8061,38.4539,37.4230,38.0681,1391952
2019-04-02,38.2218,38.8052,38.0239,38.6053,1598394
2019-04-03,38.5217,38.8153,38.3238,38.6169,959530
2019-04-04,38.4286,38.6113,38.1718,38.3542,1640147
2019-04-05,38.4353,39.0636,37.9912,38.6174,1273666
2019-04-08,38.5959,38.6239,38.5837,38.6118,1156164
2019-04-09,38.3789,38.4756,38.0050,38.1011,1102692
2019-04-10,38.1315,38.2193,37.9884,38.0761,987639
2019-04-11,38.1699,38.2114,37.5850,37.6260,1713420
2019-04-12,37.6668,37.9270,36.6085,36.8632,2070666
2019-04-15,36.9452,36.9855,36.9154,36.9556,1106685
2019-04-16,36.9816,37.3787,36.9627,37.3597,1140267
2019-04-17,37.3378,37.7099,37.3184,37.6903,1526446
2019-04-18,37.7563,38.0970,37.5281,37.8681,1182328
2019-04-19,37.8792,37.9107,37.8720,37.9035,855666
2019-04-22,37.9177,37.9292,37.8917,37.9032,1011722
2019-04-23,38.0260,38.1238,37.7046,37.8018,848901
2019-04-24,37.6770,38.0440,37.5564,37.9226,1465484
2019-04-25,38.0205,38.6825,37.6240,38.2833,1668419
2019-04-26,38.2854,38.6174,38.0576,38.3890,1323799
2019-04-29,38.3956,38.4062,37.7610,37.7714,1680331
2019-04-30,37.7523,38.0119,37.1722,37.4295,1460127
2019-05-01,37.3961,37.5436,36.8792,37.0252,1822544
2019-05-02,37.0913,37.9363,36.9442,37.7866,1792476
2019-05-03,37.8123,38.0716,37.5382,37.7974,1298120
2019-05-06,37.7731,37.8839,37.4631,37.5734,954579
2019-05-07,37.4045,37.9796,37.3426,37.9169,1676962
2019-05-08,37.8634,38.1589,37.6896,37.9846,987411
2019-05-09,37.9835,38.1181,37.4101,37.5431,1884046
2019-05-10,37.5336,37.8413,37.1909,37.4984,740885
2019-05-13,37.5509,37.5844,37.3855,37.4188,968864
2019-05-14,37.3719,37.5358,37.2969,37.4607,1096171
2019-05-15,37.3969,37.6843,37.3656,37.6527,885469
2019-05-16,37.7464,37.9197,37.5584,37.7317,1285413
2019-05-17,37.7232,38.0823,37.2685,37.6267,1213246
2019-05-20,37.5151,37.7633,37.3607,37.6084,1305721
2019-05-21,37.5806,37.9144,37.3966,37.7297,837529
2019-05-22,37.7101,37.7871,37.6004,37.6772,882954
2019-05-23,37.6377,37.7853,37.4248,37.5722,926420
2019-05-24,37.6383,38.2029,37.6238,38.1882,1313266
2019-05-27,37.9924,38.4238,37.8555,38.2858,1134447
2019-05-28,38.3915,38.4780,38.1305,38.2166,1256529
2019-05-29,38.2293,38.4022,38.0230,38.1957,785475
2019-05-30,38.1472,38.1691,37.6946,37.7163,1103730
2019-05-31,37.7212,38.0159,37.5414,37.8356,1098172
2019-06-03,37.8136,38.0747,37.4609,37.7214,902835
2019-06-04,37.8148,38.1848,37.6641,38.0333,1210363
2019-06-05,37.9978,38.1020,37.8093,37.9133,1148209
2019-06-06,37.9145,37.9156,37.6381,37.6391,1534188
2019-06-07,37.7534,37.8919,37.3209,37.4582,1058159
2019-06-10,37.4458,37.7278,37.4070,37.6888,1200422
2019-06-11,37.7291,37.9388,37.6211,37.8305,1374540
2019-06-12,37.7805,37.9684,37.4786,37.6659,1345924
2019-06-13,37.7021,37.9507,37.4389,37.6874,1017774
2019-06-14,37.7891,37.9531,37.5640,37.7277,986342
2019-06-17,37.8529,37.9809,37.7540,37.8820,1337308
2019-06-18,37.9327,38.3048,36.8915,37.2569,1674868
2019-06-19,37.2345,37.8967,37.0850,37.7452,1384930
2019-06-20,37.7722,38.0859,37.3168,37.6293,1430509
2019-06-21,37.3700,38.3982,37.1726,38.1964,1936162
2019-06-24,38.1461,38.4682,38.0156,38.3371,1374039
2019-06-25,38.2350,38.3440,38.0225,38.1312,1114447
2019-06-26,38.1251,38.4576,37.9353,38.2671,1130948
2019-06-27,38.3033,38.3975,38.1608,38.2548,1234169
2019-06-28,38.3197,38.5521,37.9496,38.1811,998503
2019-07-01,38.2076,38.4487,38.1635,38.4044,1448224
2019-07-02,38.5377,38.6326,38.3102,38.4048,1045383
2019-07-03,38.5223,38.6586,38.4772,38.6135,1053520
2019-07-04,38.4870,39.0239,38.2805,38.8157,1203918
2019-07-05,38.7198,39.1441,38.6569,39.0806,1244267
2019-07-08,39.1542,39.3157,38.9433,39.1046,1024802
2019-07-09,39.1621,39.4741,38.2540,38.5612,1586203
2019-07-10,38.4413,38.9022,38.2342,38.6937,1387138
2019-07-11,38.8249,39.4160,38.0883,38.6771,822963
2019-07-12,38.6159,38.9807,38.5244,38.8885,1438795
2019-07-15,38.9222,39.0005,38.5789,38.6567,1165779
2019-07-16,38.5317,39.1332,38.0393,38.6394,1015882
2019-07-17,38.6134,39.0714,38.2022,38.6596,950475
2019-07-18,38.6948,38.7252,38.6636,38.6940,1002497
2019-07-19,38.5325,38.8543,38.2186,38.5403,845898
2019-07-22,38.7785,38.8933,38.2947,38.4084,1119948
2019-07-23,38.5303,39.3467,38.3361,39.1494,2026333
2019-07-24,39.1807,39.4915,38.3534,38.6601,1146792
2019-07-25,38.4820,39.2679,38.1802,38.9623,1516474
2019-07-26,38.8319,38.8324,38.7683,38.7688,1204421
2019-07-29,38.6505,38.9737,38.3337,38.6569,1206734
2019-07-30,38.7427,38.8464,38.3986,38.5017,956167
2019-07-31,38.5225,38.7695,38.2634,38.5104,1133842
2019-08-01,38.4496,39.0703,38.2758,38.8945,1415988
2019-08-02,38.7584,38.8138,38.3833,38.4382,1661985
2019-08-05,38.4253,38.8137,38.1800,38.5674,869547
2019-08-06,38.6142,38.6616,38.6000,38.6473,1338602
2019-08-07,38.5724,39.0449,38.4485,38.9199,1273718
2019-08-08,38.9440,39.0860,38.7703,38.9122,842578
2019-08-09,38.9922,39.0080,38.4292,38.4447,1748996
2019-08-12,38.3852,38.6632,38.1563,38.4340,930060
2019-08-13,38.3630,38.8939,38.1283,38.6573,1356744
2019-08-14,38.6705,38.7864,38.5864,38.7022,1282669
2019-08-15,38.8325,39.0136,38.7971,38.9781,1664239
2019-08-16,38.9869,39.2435,38.7786,39.0350,1278666
2019-08-19,39.0207,39.0992,38.9371,39.0156,932062
2019-08-20,38.9928,39.1082,38.5159,38.6301,1690347
2019-08-21,38.7324,38.7975,38.2761,38.3406,1161830
2019-08-22,38.4318,38.7247,37.9533,38.2447,1313718
2019-08-23,38.2499,38.9080,38.2187,38.8764,2131159
2019-08-26,38.7930,39.3686,38.5676,39.1411,1571108
2019-08-27,39.0361,39.4787,38.9580,39.3999,1540928
2019-08-28,39.3606,39.6787,38.7307,39.0462,1363483
2019-08-29,39.0579,39.6831,39.0419,39.6668,1933541
2019-08-30,39.6423,39.7528,39.1891,39.2987,1082407
2019-09-02,39.3397,39.7933,39.1402,39.5925,1336831
2019-09-03,39.5589,40.2424,39.3030,39.9838,1180279
2019-09-04,39.9176,40.5361,39.8944,40.5125,1153388
2019-09-05,40.5880,41.2044,40.2678,40.8819,1179954
2019-09-06,41.1574,41.4797,40.5158,40.8355,1098883
2019-09-09,40.9090,40.9476,40.8372,40.8757,881520
2019-09-10,40.6845,41.0287,40.5187,40.8622,755696
2019-09-11,40.7058,41.1191,40.6914,41.1046,965030
2019-09-12,41.0031,41.2802,40.8690,41.1456,824459
2019-09-13,41.0512,41.5423,40.8248,41.3144,1381698
2019-09-16,41.3996,41.5752,41.1890,41.3644,1007546
2019-09-17,41.5149,41.8147,41.4974,41.7971,1350692
2019-09-18,41.8618,42.0206,41.8228,41.9816,966988
2019-09-19,41.8996,42.0535,41.8618,42.0156,1221620
2019-09-20,42.0506,42.0540,41.0756,41.0789,2155892
2019-09-23,41.0048,41.0172,40.7446,40.7570,1100370
2019-09-24,40.8138,40.9239,40.1610,40.2696,1325066
2019-09-25,40.2810,40.3305,39.9468,39.9960,1320561
2019-09-26,39.9120,40.5116,39.4428,40.0410,1291692
2019-09-27,39.9698,39.9843,39.8954,39.9099,822826
2019-09-30,39.9220,40.0164,39.8238,39.9182,831011
2019-10-01,40.0646,40.1972,39.5714,39.7028,1002202
2019-10-02,39.4864,39.7460,39.3452,39.6044,860753
2019-10-03,39.6250,39.9852,39.4234,39.7827,1336836
2019-10-04,39.7290,39.7487,39.5484,39.5679,1043747
2019-10-07,39.4852,39.5398,39.4608,39.5154,1166479
2019-10-08,39.3790,39.4012,39.3345,39.3567,1054316
2019-10-09,39.2010,39.2499,39.1046,39.1535,1404091
2019-10-10,39.0895,39.2315,38.6213,38.7621,1699401
2019-10-11,38.7616,38.7834,38.6836,38.7054,862846
2019-10-14,38.7861,38.8022,38.5678,38.5838,1383761
2019-10-15,38.5506,38.6567,38.1685,38.2738,1272166
2019-10-16,38.2554,38.3607,38.1587,38.2639,796435
2019-10-17,38.2843,38.4436,37.8267,37.9848,1554478
2019-10-18,38.0120,38.1914,37.8390,38.0184,816239
2019-10-21,38.0296,38.9162,37.7243,38.6063,1933385
2019-10-22,38.6132,38.6893,38.1694,38.2448,1099149
2019-10-23,38.3369,38.6180,37.9476,38.2279,939459
2019-10-24,38.1577,38.4186,38.1186,38.3793,932724
2019-10-25,38.2843,38.4617,38.1873,38.3645,837044
2019-10-28,38.3825,38.4726,38.3112,38.4013,1325549
2019-10-29,38.3666,38.6861,38.3443,38.6636,1638236
2019-10-30,38.6054,38.6328,38.5510,38.5784,1118558
2019-10-31,38.4175,38.6053,38.3145,38.5021,1247251
2019-11-01,38.4708,38.7061,38.3137,38.5488,1223723
2019-11-04,38.4720,38.8282,38.0654,38.4212,990721
2019-11-05,38.5631,38.7830,38.4154,38.6351,1131726
2019-11-06,38.7479,39.4000,38.5534,39.2032,1260636
2019-11-07,39.2832,39.2981,38.4828,38.4974,1438972
2019-11-08,38.4900,38.7648,38.2167,38.4914,900592
2019-11-11,38.4149,39.1423,38.0521,38.7761,1158803
2019-11-12,38.7977,39.0173,38.0483,38.2648,1188499
2019-11-13,38.2597,38.6560,38.1928,38.5886,1653828
2019-11-14,38.5312,38.6653,38.4333,38.5673,744750
2019-11-15,38.5339,38.6560,38.1893,38.3107,1206095
2019-11-18,38.2864,38.6101,38.1996,38.5228,1486756
2019-11-19,38.7350,38.8444,38.1760,38.2842,1434997
2019-11-20,38.4128,38.4509,38.1432,38.1811,1111615
2019-11-21,38.1868,38.1927,38.1770,38.1828,1154242
2019-11-22,38.2070,38.2137,37.3361,37.3426,1334651
2019-11-25,37.4639,38.0073,37.3447,37.8867,1262196
2019-11-26,38.0013,38.1591,37.4418,37.5979,1654377
2019-11-27,37.6184,37.6302,37.5992,37.6110,730782
2019-11-28,37.6703,38.0544,37.5826,37.9661,1121916
2019-11-29,37.9681,38.1658,37.9391,38.1367,1398499
2019-12-02,38.1620,38.3451,38.0225,38.2055,1376562
2019-12-03,38.1671,38.4344,38.0917,38.3585,1311585
2019-12-04,38.3709,38.7376,38.2073,38.5732,1226333
2019-12-05,38.5267,38.5545,38.1659,38.1935,1626579
2019-12-06,38.2761,38.6422,38.0074,38.3728,1111889
2019-12-09,38.3771,38.5229,38.2060,38.3517,1173180
2019-12-10,38.3263,38.3919,38.2363,38.3018,1261486
2019-12-11,38.2665,38.3525,38.2259,38.3119,1180404
2019-12-12,38.1738,38.4768,37.9538,38.2563,1129040
2019-12-13,38.2441,38.4023,38.2354,38.3936,936232
2019-12-16,38.3653,38.8675,38.2193,38.7202,1065684
2019-12-17,38.7937,38.9513,38.2991,38.4553,1325262
2019-12-18,38.3258,38.7229,37.7809,38.1765,979546
2019-12-19,38.1961,38.2204,38.0756,38.0998,906721
2019-12-20,38.2489,38.5246,38.1396,38.4147,1149058
2019-12-23,38.3305,38.4380,38.1563,38.2636,881825
2019-12-24,38.2123,38.5366,37.8464,38.1703,1048712
2019-12-25,38.1517,38.2705,38.0662,38.1849,1162582
2019-12-26,38.1657,38.4927,37.7982,38.1248,916650
2019-12-27,38.0969,38.2217,37.9812,38.1060,930789
2019-12-30,38.0891,38.3441,37.3683,37.6202,1185996
2019-12-31,37.6562,37.8878,37.5517,37.7830,1131710
2020-01-01,37.7405,37.7618,37.5006,37.5217,1251638
2020-01-02,37.6146,37.6731,37.1664,37.2243,996695
2020-01-03,37.2087,37.3252,36.9994,37.1157,1316590
2020-01-06,37.0579,37.7660,36.8424,37.5476,1874601
2020-01-07,37.4585,37.5075,37.2742,37.3231,1188940
2020-01-08,37.2770,37.4445,37.2476,37.4150,881029
2020-01-09,37.3459,37.6633,37.2930,37.6101,1105069
2020-01-10,37.6356,37.8951,37.5862,37.8454,1594402
2020-01-13,37.8991,37.9958,37.3734,37.4690,1402775
2020-01-14,37.3720,37.5417,37.2773,37.4469,1313894
2020-01-15,37.3171,37.4249,37.0589,37.1663,1015903
2020-01-16,37.1769,37.5517,37.1116,37.4859,1410531
2020-01-17,37.4671,37.6805,37.3628,37.5759,1280132
2020-01-20,37.5435,37.6582,37.4605,37.5751,796052
2020-01-21,37.4966,37.7157,37.2816,37.5007,1100934
2020-01-22,37.3237,37.9068,37.1032,37.6841,1545827
2020-01-23,37.6354,37.9763,37.6020,37.9427,1472543
2020-01-24,37.9149,38.1834,37.6118,37.8800,903498
2020-01-27,37.8556,38.0590,37.5271,37.7298,1224229
2020-01-28,37.6582,37.8952,37.1972,37.4329,1271376
2020-01-29,37.3832,37.8233,37.3098,37.7491,1601945
2020-01-30,37.5758,38.1904,37.5085,38.1221,1031135
2020-01-31,38.1126,38.2909,38.0876,38.2658,965181
2020-02-03,38.2319,38.2945,38.2023,38.2649,821214
2020-02-04,38.3101,38.6317,38.2081,38.5291,1247431
2020-02-05,38.4854,38.5358,38.2641,38.3143,1565046
2020-02-06,38.3724,38.5194,38.1787,38.3255,730818
2020-02-07,38.4336,38.4367,37.8372,37.8403,1106480
2020-02-10,37.8951,38.0113,37.2337,37.3482,1266129
2020-02-11,37.3440,37.4938,37.2418,37.3915,841285
2020-02-12,37.5166,37.6760,37.1575,37.3160,1183914
2020-02-13,37.2686,37.3391,37.1708,37.2413,1022123
2020-02-14,37.1520,37.3137,36.8179,36.9788,969759
2020-02-17,37.0533,37.3932,36.8320,37.1711,1497297
2020-02-18,37.2554,37.5164,37.1562,37.4168,1019883
2020-02-19,37.3059,38.1845,37.0001,37.8740,1859023
2020-02-20,37.9389,38.0987,37.7696,37.9293,900248
2020-02-21,37.8973,37.9519,37.7452,37.7996,843313
2020-02-24,37.7033,38.6099,37.4011,38.3028,1475178
2020-02-25,38.1508,38.7346,38.0043,38.5864,1139453
2020-02-26,38.6795,38.8498,38.1774,38.3462,1039152
2020-02-27,38.2856,38.5661,38.0720,38.3521,912765
2020-02-28,38.4034,38.7478,37.9951,38.3390,946007
2020-03-02,38.1150,38.4269,36.4659,36.7667,3112651
2020-03-03,36.8099,38.1761,36.2553,37.6095,1491065
2020-03-04,37.6682,38.4995,37.5006,38.3290,2004828
2020-03-05,38.0870,39.5548,37.3974,38.8514,1081992
2020-03-06,38.8506,39.1168,38.1036,38.3664,1902372
2020-03-09,38.2713,38.4268,37.8096,37.9638,1269450
2020-03-10,37.9909,39.0360,37.8055,38.8464,1957940
2020-03-11,38.7286,38.8441,38.5319,38.6472,1456195
2020-03-12,38.5200,39.3273,37.7848,38.5908,1072756
2020-03-13,38.4428,39.0047,38.3611,38.9220,1241314
2020-03-16,38.9895,39.3825,37.8086,38.1936,1499010
2020-03-17,37.9704,38.0630,37.2750,37.3661,1749762
2020-03-18,37.2773,37.3849,36.4003,36.5057,2116225
2020-03-19,36.6254,36.7716,36.3001,36.4456,1077188
2020-03-20,36.4562,37.2223,35.8271,36.5909,927531
2020-03-23,36.7661,36.9176,36.7416,36.8930,1196946
2020-03-24,36.6680,36.8488,36.1496,36.3287,1360682
2020-03-25,36.3564,36.6229,36.3058,36.5720,1570620
2020-03-26,36.6865,36.9959,36.2479,36.5562,841026
2020-03-27,36.4244,37.1400,36.0867,36.7990,902211
2020-03-30,36.5092,36.9996,35.9803,36.4703,1100459
2020-03-31,36.2295,37.5383,35.9262,37.2266,2270399
2020-04-01,37.0260,37.3597,36.9834,37.3167,1193464
2020-04-02,37.3667,37.8576,36.2800,36.7631,1766915
2020-04-03,36.8107,37.3559,36.7268,37.2710,1367345
2020-04-06,37.1958,38.1781,36.7673,37.7432,1836044
2020-04-07,37.7607,37.7740,37.2113,37.2244,2014388
2020-04-08,37.4432,37.5039,36.7187,36.7784,1306690
2020-04-09,36.5809,37.5107,36.1896,37.1136,1412890
2020-04-10,37.1309,37.7196,36.7626,37.3491,1178942
2020-04-13,37.3766,37.8555,37.3358,37.8143,1109093
2020-04-14,37.4768,38.3196,37.1190,37.9572,1424538
2020-04-15,37.8586,38.1149,37.8386,38.0948,1224194
2020-04-16,38.0035,38.0846,37.7047,37.7854,1055450
2020-04-17,37.8880,38.2993,37.6196,38.0298,1463737
2020-04-20,38.1410,38.2831,37.7986,37.9400,1371832
2020-04-21,37.8781,38.0619,37.8654,38.0491,975688
2020-04-22,38.0275,38.5437,37.8165,38.3310,1440645
2020-04-23,38.3251,38.5072,38.2712,38.4531,993627
2020-04-24,38.4402,38.4594,37.7721,37.7909,1473493
2020-04-27,37.7376,37.8917,37.4326,37.5861,983335
2020-04-28,37.6223,37.7929,37.4671,37.6376,739604
2020-04-29,37.6080,37.7237,37.4069,37.5223,1400613
2020-04-30,37.4979,37.8043,37.2233,37.5295,1196146
2020-05-01,37.4101,37.6485,37.3827,37.6210,1245334
2020-05-04,37.4659,37.5908,37.4098,37.5346,768007
2020-05-05,37.5166,37.7589,37.5028,37.7450,1504780
2020-05-06,37.8334,38.0865,37.6293,37.8822,1434498
2020-05-07,37.8326,37.8832,37.7205,37.7711,1223569
2020-05-08,37.7510,37.8092,37.1318,37.1892,1136176
2020-05-11,37.1508,37.4178,36.9505,37.2171,817489
2020-05-12,37.3738,37.4598,37.2583,37.3442,934311
2020-05-13,37.3209,37.6437,36.7245,37.0450,977296
2020-05-14,37.0727,37.1492,36.5822,36.6578,1800210
2020-05-15,36.5497,36.6977,36.2611,36.4086,1140171
2020-05-18,36.4005,36.4262,35.9651,35.9905,1152643
2020-05-19,35.9573,36.1574,35.5966,35.7959,1192732
2020-05-20,35.8800,35.9662,35.5745,35.6602,1098675
2020-05-21,35.7265,36.1649,35.4909,35.9279,1043144
2020-05-22,35.9175,35.9344,35.6112,35.6279,961293
2020-05-25,35.6390,36.1958,35.4327,35.9874,1657590
2020-05-26,35.8874,36.2015,35.7796,36.0931,1373605
2020-05-27,36.2283,36.3920,36.0282,36.1916,1203501
2020-05-28,36.0511,36.4907,36.0122,36.4513,1274110
2020-05-29,36.3871,36.5587,36.2686,36.4399,889967
2020-06-01,36.3845,36.4967,36.0173,36.1287,955102
2020-06-02,36.0429,36.8259,35.9314,36.7124,1328520
2020-06-03,36.6407,36.8381,36.5736,36.7707,1265376
2020-06-04,36.8464,36.8469,36.7782,36.7786,1261803
2020-06-05,36.7492,36.8350,36.6906,36.7763,1161828
2020-06-08,36.7954,37.0720,36.7432,37.0195,1264527
2020-06-09,36.9370,36.9715,36.7335,36.7678,1171455
2020-06-10,36.5812,36.7846,36.2788,36.4817,1132904
2020-06-11,36.4383,36.4438,36.1419,36.1473,1247073
2020-06-12,36.1741,36.2966,35.7487,35.8701,1474484
2020-06-15,36.0638,36.0661,35.8528,35.8551,852552
2020-06-16,35.9035,35.9677,35.5680,35.6317,1180820
2020-06-17,35.7002,35.8450,34.8455,34.9875,1799326
2020-06-18,34.9057,35.5026,34.8399,35.4358,1102232
2020-06-19,35.3771,35.4678,35.2771,35.3678,860872
2020-06-22,35.3602,35.4106,35.2978,35.3482,993808
2020-06-23,35.3078,35.4508,35.2611,35.4040,1313572
2020-06-24,35.3889,36.1711,35.1813,35.9601,1286640
2020-06-25,35.8112,36.0741,35.5861,35.8487,1156551
2020-06-26,35.7253,35.9618,35.6241,35.8602,1021823
2020-06-29,35.8137,35.8433,35.6472,35.6767,1506265
2020-06-30,35.7308,35.7780,35.5774,35.6245,1342821
2020-07-01,35.7339,35.9035,35.4506,35.6196,761591
2020-07-02,35.6111,35.6168,35.4613,35.4671,1516867
2020-07-03,35.6247,35.6836,35.3115,35.3699,969581
2020-07-06,35.3546,35.8398,35.2783,35.7626,1542796
2020-07-07,35.8852,35.9958,35.5997,35.7097,1212514
2020-07-08,35.5879,36.0490,35.5649,36.0258,1123386
2020-07-09,36.0654,36.3328,35.4448,35.7096,1349066
2020-07-10,35.6385,35.7744,35.3745,35.5100,1253759
2020-07-13,35.5468,35.8955,35.4183,35.7662,1024786
2020-07-14,35.7512,36.0147,35.6376,35.9006,1474071
2020-07-15,35.9460,35.9791,35.7525,35.7854,1018076
2020-07-16,35.7482,35.9339,35.3467,35.5312,1516874
2020-07-17,35.5199,36.0195,35.1939,35.6919,1110146
2020-07-20,35.6056,35.6626,35.0208,35.0769,2182428
2020-07-21,35.1481,35.1591,34.5277,34.5385,1651661
2020-07-22,34.5932,34.8634,34.5846,34.8547,1322456
2020-07-23,34.9276,35.5505,34.8209,35.4422,1740571
2020-07-24,35.5470,35.8809,35.3611,35.6943,1492282
2020-07-27,35.7513,35.7561,35.5145,35.5193,1512053
2020-07-28,35.5501,35.6448,35.5412,35.6358,923487
2020-07-29,35.6050,35.8811,35.4644,35.7400,790265
2020-07-30,35.7428,36.1568,34.9779,35.3879,1270072
2020-07-31,35.4720,35.8380,35.3707,35.7359,1527814
2020-08-03,35.7902,36.0892,35.5828,35.8812,1230381
2020-08-04,35.9091,36.0749,35.3924,35.5565,1126334
2020-08-05,35.6023,35.7398,35.3792,35.5164,904134
2020-08-06,35.5154,36.3409,35.5148,36.3403,1653830
2020-08-07,36.4074,36.4773,35.6767,35.7453,1386904
2020-08-10,35.8848,36.0317,35.6730,35.8196,1207805
2020-08-11,35.9383,36.1460,35.4318,35.6379,1297297
2020-08-12,35.5818,35.8549,35.0971,35.3685,1674945
2020-08-13,35.1895,35.2823,35.0689,35.1616,1121407
2020-08-14,35.0142,35.7046,34.7498,35.4371,947642
2020-08-17,35.4119,35.5502,35.0895,35.2270,1417487
2020-08-18,35.2503,35.3731,35.1139,35.2366,1214202
2020-08-19,35.1352,35.2307,35.0804,35.1759,1175764
2020-08-20,35.2589,35.3093,34.9696,35.0197,1158743
2020-08-21,35.0237,35.2241,35.0125,35.2129,1081993
2020-08-24,35.2573,35.3379,35.1051,35.1856,733073
2020-08-25,35.1057,35.1950,34.7590,34.8476,1639066
2020-08-26,34.8661,35.0063,34.6713,34.8112,1209906
2020-08-27,34.7903,35.1398,34.4642,34.8136,1029134
2020-08-28,34.9120,34.9781,34.7081,34.7739,1166860
2020-08-31,34.8051,34.8804,34.4201,34.4947,1408225
2020-09-01,34.5653,34.7035,34.5391,34.6773,1350665
2020-09-02,34.7250,34.7487,34.7055,34.7291,825875
2020-09-03,34.8081,35.5309,34.4097,35.1289,1282836
2020-09-04,35.1271,35.3674,34.6045,34.8427,1273013
2020-09-07,34.8238,35.1873,34.6264,34.9890,1155645
2020-09-08,34.9768,35.0085,34.9061,34.9378,1185153
2020-09-09,35.0109,35.2443,34.6018,34.8341,1205690
2020-09-10,34.8117,34.9982,34.7215,34.9078,853690
2020-09-11,34.9618,35.4591,34.8830,35.3793,1329916
2020-09-14,35.3924,35.6076,35.3147,35.5296,902430
2020-09-15,35.4780,35.7046,35.4063,35.6326,1085462
2020-09-16,35.6293,35.8615,35.5499,35.7817,1146311
2020-09-17,35.7648,36.3444,35.5286,36.1059,1194475
2020-09-18,36.0992,36.5145,35.7834,36.1979,1281890
2020-09-21,36.2226,36.2609,36.0606,36.0988,1276585
2020-09-22,35.9569,36.3162,35.7358,36.0942,1051181
2020-09-23,36.1308,36.3970,35.6571,35.9217,1547546
2020-09-24,35.9533,36.0112,35.7121,35.7697,1466340
2020-09-25,35.8105,35.8228,35.4501,35.4622,1252011
